position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
110,Pejzaż,Ostatni dzień lata,30 June 2018,Downtempo,"Balearic Beat, Deep House, Plunderphonics","warm, soft, sampling, soothing, summer, female vocals, lush, rhythmic",609,5,3.58,4Gm2qDZ2J7NtLiyMzkSGaD
111,Kirinji キリンジ,"愛をあるだけ、すべて (Ai wo arudake, subete)",13 June 2018,"City Pop, J-Pop",Synth Funk,"rhythmic, warm, melodic, playful, lush, male vocals",365,2,3.59,1nkblBF6TXGOXe3AGOxbEO
112,Birds in Row,We Already Lost the World,13 July 2018,"Post-Hardcore, Screamo","Screamo, Hardcore Punk","anxious, aggressive, passionate, male vocals, melancholic, angry, energetic, dark","1,126",8,3.57,0jCpN5ObSWBRhHnz02xKqy
113,Indigo De Souza,I Love My Mom,8 June 2018,"Indie Rock, Bedroom Pop, Singer-Songwriter","Slowcore, Dream Pop","female vocals, heavy, melodic, pessimistic, depressive, breakup, passionate",548,1,3.58,2SmRytrhB9KG10MYI1IS7k
114,cacophony 카코포니,和(Harmony),4 October 2018,Art Pop,"Trip Hop, Chamber Pop, Ambient Pop, Glitch Pop, Alt-Pop","female vocals, melancholic, lush, death, sentimental, romantic, introspective, love",424,1,3.58,1pQyn3KX4ng0jFK3j7R3Kr
115,Adrianne Lenker,Abysskiss,5 October 2018,"Singer-Songwriter, Indie Folk",,"calm, female vocals, acoustic, LGBT, pastoral, melodic, melancholic, sparse","1,945",18,3.56,5W6TxvIqACEfnxm0VgPhv7
116,Her's,Invitation to Her's,24 August 2018,"Indie Pop, Jangle Pop","Hypnagogic Pop, Psychedelic Pop, Dream Pop","melodic, rhythmic, summer, psychedelic, playful, romantic, male vocals, ethereal",586,7,3.57,3w5PWzbOdhuHd2oTynfBJw
117,Put Путь,Песни смерти,9 December 2018,Atmospheric Black Metal,Pagan Black Metal,"atmospheric, winter, death, cold, male vocals, female vocals, melancholic",695,5,3.57,4CW4B7pOQi7rUEvNI21iQq
118,Horrendous,Idol,28 September 2018,"Progressive Metal, Death Metal",Technical Death Metal,"progressive, ominous, death, male vocals, occult, aggressive, heavy, technical","2,452",15,3.55,5O9HYGafjdQTRoegpEtJTW
119,Tomb Mold,Manor of Infinite Forms,8 June 2018,Death Metal,,"aggressive, dense, heavy, dark, science fiction, infernal, dissonant, fantasy","1,987",18,3.55,5GaIbDjBB3rG4m4pQYVi3A
120,Candy,Good to Feel,28 September 2018,Hardcore Punk,Metalcore,"misanthropic, noisy, angry, aggressive, passionate, nihilistic, political, hateful",435,3,3.58,374EvT78ZDzEZvP9dfhyKa
121,Obliteration,Cenotaph Obscure,23 November 2018,Death Metal,,"dark, male vocals, heavy, death, aggressive, dissonant, dense, cryptic","1,057",8,3.56,2oARPlLoPma0eff8pwiIym
122,Puce Mary,The Drought,5 October 2018,Death Industrial,"Drone, Spoken Word, Electroacoustic, Dark Ambient, Poetry","ominous, suspenseful, dense, disturbing, cold, female vocals, mechanical, noisy","1,912",16,3.55,77jlBFzqoBWDHJ0QNyRngK
123,Kikuo きくお,きくおミク5 (Kikuo Miku 5),24 January 2018,Art Pop,"Glitch Pop, Dark Cabaret","playful, female vocals, chaotic, progressive, complex, eclectic, mechanical, epic",456,2,3.57,3WNehG6cwmM6dy37lXn70Z
124,Molchat doma Молчат дома,Этажи (Etazhi),7 September 2018,Coldwave,"Darkwave, Synthpop","cold, lonely, mechanical, melancholic, nocturnal, male vocals, rhythmic, atmospheric","7,752",50,3.52,2BTuiPR9zZjZn1Myg2pZmr
125,Nine Inch Nails,Bad Witch,22 June 2018,"Experimental Rock, Industrial Rock","Noise Rock, Dark Ambient, Art Rock, Dark Jazz, Synth Punk","male vocals, noisy, anxious, atmospheric, mechanical, aggressive, ominous, rhythmic","5,913",43,3.53,0Q2o6ioxIOlKPvRdG1K5da
126,Elza,Deus é mulher,18 May 2018,"Vanguarda paulista, Art Rock",Art Punk,"female vocals, conscious, energetic, political, passionate, eclectic, avant-garde, progressive","1,081",9,3.55,6EYA1TltIWqEETjRXJx6TA
127,Svartidauði,Revelations of the Red Sword,3 December 2018,Black Metal,,"aggressive, infernal, mythology, chaotic, heavy, male vocals, dense, atmospheric",742,9,3.56,21r8djHhS74EgLMeHKllr3
128,The Hatch,Opaque Age,5 September 2018,"Noise Rock, Art Punk, Brutal Prog","Post-Hardcore, No Wave, Math Rock, Jazz Fusion, Funk Rock","energetic, quirky, rhythmic, chaotic, uncommon time signatures, male vocals, angry, dissonant",327,1,3.57,61sYn8IIKVqLFzTR0PfOl0
129,The Caretaker,Everywhere at the End of Time: Stage 5,20 September 2018,"Noise, Sound Collage, Dark Ambient","Drone, Ambient","concept album, lonely, disturbing, chaotic, scary, dense, surreal, sampling","2,350",14,3.52,
130,Rivers of Nihil,Where Owls Know My Name,16 March 2018,"Progressive Metal, Technical Death Metal","Djent, Jazz Fusion","technical, male vocals, dark, aggressive, heavy, pessimistic, death, apocalyptic","2,074",29,3.53,6Ue1iqByWrHTVFUkTpnm7D
131,Failure,In the Future Your Body Will Be the Furthest Thing From Your Mind,16 November 2018,Alternative Rock,"Space Rock, Space Rock Revival, Art Rock","melancholic, heavy, male vocals, atmospheric, space, lonely, melodic, longing",274,2,3.63,7xaaWnqHbVIJYBOFadtXKC
132,Deafheaven,Ordinary Corrupt Human Love,13 July 2018,"Blackgaze, Post-Metal","Post-Rock, Dream Pop","melancholic, male vocals, passionate, atmospheric, longing, bittersweet, melodic, sentimental","7,410",73,3.50,2iA7rzpQsOfAPkfH4Ekp7f
133,The Pineapple Thief,Dissolution,31 August 2018,Progressive Rock,Alternative Rock,"male vocals, atmospheric, sombre, concept album, serious, alienation, conscious, existential",515,12,3.56,5mKAoSFsmgLBjBZofrqkd3
134,cv313,analogue oceans,7 March 2018,"Ambient Techno, Dub Techno, Ambient Dub","Ambient, Nature Recordings","repetitive, aquatic, hypnotic, meditative, atmospheric, nocturnal, ethereal, mysterious",634,4,3.56,
135,Wytch Hazel,II:Sojourn,13 July 2018,"Hard Rock, Heavy Metal",Folk Rock,"Christian, melodic, anthemic, triumphant, introspective",370,4,3.56,0mON0EFp9lrvu2Qqkv97WB
136,DJ Sabrina the Teenage DJ,Witchkraft,13 July 2018,Outsider House,"French House, Nu-Disco, Future Funk, Plunderphonics","sampling, summer, rhythmic, psychedelic, party, uplifting, warm, lo-fi",353,1,3.57,6k2Q3Xn5EcM5cUeUDMliY7
137,Understatement 輕描淡寫,小圈子,19 January 2018,"Ambient, Dreampunk","Field Recordings, Drone, Nature Recordings","melancholic, atmospheric, rain, calm, cold, repetitive, instrumental, sombre","1,019",5,3.55,6Obf8MKmo6a0WcswmPTptl
138,Entropia,Vacuum,28 September 2018,"Post-Metal, Black Metal","Psychedelic Rock, Atmospheric Sludge Metal, Avant-Garde Metal","psychedelic, heavy, dense, dissonant, rhythmic, hypnotic, surreal, atmospheric",681,4,3.55,5wMf9nNBCbaCTHWW55vxDE
139,Revocation,The Outer Ones,28 September 2018,Technical Death Metal,Technical Thrash Metal,"male vocals, technical, energetic, science fiction, heavy, aggressive, uncommon time signatures, infernal",655,5,3.56,1Ela7sSi5MIp9HmEuLbCdY
140,C418,Excursions,7 September 2018,Progressive House,"Ambient, Ambient House","atmospheric, warm, lush, soothing, futuristic, instrumental, tropical, melodic",589,5,3.56,6X7fuyEFf41IN23cYB9Eyc
141,Sectioned,Annihilated,27 April 2018,Mathcore,Powerviolence,"aggressive, male vocals, angry, dense, manic, heavy, technical, dissonant","1,169",13,3.54,2Xg2xAMrkBQQNd4FPYijrc
142,Kikagaku Moyo,Masana Temples,5 October 2018,Psychedelic Rock,"Krautrock, Raga Rock, Psychedelic Folk","mellow, psychedelic, warm, peaceful, summer, playful, atmospheric, male vocals","1,791",8,3.54,5g5l9entA4bTztfpLJd1kS
143,Westside Gunn,Supreme Blientele,22 June 2018,"East Coast Hip Hop, Hardcore Hip Hop","Boom Bap, Gangsta Rap, Drumless, Abstract Hip Hop, Chipmunk Soul","drugs, violence, male vocals, sampling, boastful, crime, urban, rhythmic","1,920",16,3.53,3Gw4yIgDnowAhFjkFxFV8v
144,Haley Heynderickx,I Need to Start a Garden,2 March 2018,"Singer-Songwriter, Indie Folk","Indie Rock, Chamber Folk","female vocals, melancholic, bittersweet, acoustic, mellow, introspective, love, summer","2,405",27,3.54,4I8BEAiq1kPqRRlvWLTo5B
145,Kacey Musgraves,Golden Hour,30 March 2018,"Country Pop, Singer-Songwriter","Contemporary Country, Soft Rock, Dream Pop","warm, mellow, bittersweet, love, female vocals, uplifting, sentimental, melancholic","6,314",77,3.50,7f6xPqyaolTiziKf5R5Z0c
146,Monobody,Raytracing,1 November 2018,"Math Rock, Progressive Rock","Jazz Fusion, Post-Rock","uncommon time signatures, technical, mellow, complex, atmospheric, uplifting, instrumental, progressive",333,2,3.57,291cUbF4RbZOUqViqmJ9K6
147,Kamasi Washington,Heaven and Earth,22 June 2018,Spiritual Jazz,"Jazz Fusion, Soul Jazz, Post-Bop","spiritual, uplifting, epic, concept album, lush, atmospheric, progressive, playful","3,170",28,3.52,5mG7tl4EW2xrTy5rI8BgGL
148,Between the Buried and Me,Automata II,13 July 2018,Progressive Metal,Avant-Garde Metal,"complex, technical, concept album, male vocals, progressive, heavy, uncommon time signatures, eclectic","1,354",14,3.53,0IwxzTQlZdpwENSg05bcVN
149,SUMAC,Love in Shadow,21 September 2018,Atmospheric Sludge Metal,"Free Improvisation, Noise Rock","improvisation, uncommon time signatures, male vocals, atmospheric, abstract, noisy, dissonant, heavy",835,8,3.55,2bH90aULuT0vmo10zSy4uH
150,XXX,Language,28 November 2018,"Industrial Hip Hop, Hardcore Hip Hop","Wonky, Experimental Hip Hop","angry, male vocals, pessimistic, aggressive, sarcastic, chaotic, nihilistic",425,1,3.56,1hquJUxK675AXfIH2L0GsV
151,Noise Trail Immersion,Symbology of Shelter,2 November 2018,"Mathcore, Post-Metal","Black Metal, Atmospheric Sludge Metal","dissonant, ominous, dense, chaotic, uncommon time signatures, technical, nihilistic, heavy",332,3,3.56,31MLM1YP5bGQSPTaNLEzVt
152,Clau Aniz,Filha de mil mulheres,18 May 2018,Art Rock,"Slowcore, MPB, Post-Rock, Dream Pop, Dark Jazz","lush, atmospheric, female vocals, mellow, eclectic, melancholic, ethereal, rain",781,6,3.54,4j2rDoUE8RfVkgHAi4BFJl
153,KOTO,ばいばいてぃーんずららばい (Bye Bye Teens Lullaby),28 November 2018,"J-Pop, Dance-Pop","Electro-Disco, Electropop, Eurobeat","happy, energetic, female vocals, playful, melodic, complex, dense, eclectic",586,5,3.55,4Ebce4rLPmD3vOmsVOZnpc
154,Kobaryo,Mixpeed Action,29 April 2018,"Speedcore, J-core","Splittercore, Hardstyle, Artcore","aggressive, mechanical, sampling, dense, energetic, heavy, manic, chaotic",441,2,3.54,0ouJK8QruZvldL5v3fF6LI
155,Emma Ruth Rundle,On Dark Horses,14 September 2018,"Singer-Songwriter, Dream Pop, Post-Rock","Post-Rock, Ethereal Wave, Shoegaze, Slowcore","atmospheric, female vocals, melancholic, sombre, romantic, melodic, ethereal, sad","1,539",12,3.54,1vcWwbIr1mePnssmxYvmGH
156,PinioL,Bran coucou,27 April 2018,"Avant-Prog, Brutal Prog","Math Rock, Zeuhl","rhythmic, progressive, dense, uncommon time signatures, technical, avant-garde, manic, dissonant",280,4,3.56,5OndXyNtN9anJMeyjG3xRp
157,Rolo Tomassi,Time Will Die and Love Will Bury It,2 March 2018,"Post-Hardcore, Mathcore","Post-Rock, Blackgaze, Post-Metal","female vocals, eclectic, anxious, ethereal, progressive, heavy, melancholic, energetic","2,207",17,3.52,1qThnC93s2D30V7wGudPdv
158,Bismuth,The Slow Dying of the Great Barrier Reef,2 November 2018,"Drone Metal, Funeral Doom Metal","Sludge Metal, Atmospheric Sludge Metal","atmospheric, heavy, sombre, aggressive, female vocals, dark, progressive, apocalyptic",389,3,3.55,0iwoeLaU6Log5Fw5YfSXzo
159,Infernal Coil,Within a World Forgotten,14 September 2018,"War Metal, Deathgrind",Black Metal,"dense, male vocals, heavy, infernal, atmospheric, apocalyptic, chaotic, nature","1,067",14,3.53,6mF2SaQgCFmOZWrU6YqGfY
160,Current 93,The Light Is Leaving Us All,13 October 2018,"Neofolk, Avant-Folk","Poetry, Psychedelic Folk, Birdsong","Christian, male vocals, poetic, concept album, atmospheric, dark, apocalyptic, melancholic","2,344",18,3.52,3aYI83u5Fx5ZRk66jv5QBx
161,Haken,Vector,26 October 2018,Progressive Metal,"Djent, Progressive Rock","uncommon time signatures, technical, male vocals, complex, concept album, energetic, heavy, dense","1,438",20,3.53,1PhYHO7Pva9e1YQY5GQ8zx
162,Dödsrit,Spirit Crusher,28 September 2018,"Black Metal, Blackened Crust, Neocrust",Atmospheric Black Metal,"heavy, energetic, forest, cold, angry, aggressive, dark, melancholic",530,4,3.55,2vWzWXYiUEXlPBpFbTcaFx
163,Hyperdontia,Nexus of Teeth,14 September 2018,Death Metal,,"death, heavy, aggressive, dissonant, dark, misanthropic, male vocals",436,4,3.55,2J57kgLKuaA7v7twcrKZKd
164,Wolvennest,Void,16 May 2018,Doom Metal,"Drone Metal, Black Metal, Heavy Psych, Post-Metal","occult, dark, hypnotic, psychedelic, ominous, mysterious, heavy, female vocals",286,2,3.55,7qcxmL78OGcSlvFGnQ1Bwh
165,Mach-Hommy & Tha God Fahim,Notorious Dump Legends,15 November 2018,"Abstract Hip Hop, Drumless, Boom Bap","Conscious Hip Hop, Jazz Rap","atmospheric, bittersweet, lush, boastful, male vocals, repetitive, autumn, melodic",319,3,3.64,6PgTvlqMyGGYFdSs5kl1bm
166,Sargeist,Unbound,11 October 2018,Black Metal,Melodic Black Metal,"nocturnal, dark, melodic, aggressive, male vocals, energetic, satanic, death",428,4,3.54,3EY476rUZ4NdhdT9475idN
167,Black Viper,Hellions of Fire,14 September 2018,Speed Metal,"Heavy Metal, Thrash Metal","male vocals, energetic, triumphant, epic, heavy, satanic, optimistic, infernal",267,3,3.59,4Zhptf6Hs9Rtg2NJ27GWFy
168,Lupe Fiasco,Drogas Wave,21 September 2018,"Conscious Hip Hop, Abstract Hip Hop","Pop Rap, Abstract Hip Hop, Jazz Rap, Trap, Boom Bap","concept album, conscious, male vocals, political, poetic, rhythmic, serious, cryptic","2,485",23,3.52,2liBYuCYfW37CmNkub2BaH
169,BAND-MAID,World Domination,14 February 2018,"Hard Rock, J-Rock",Heavy Metal,"anthemic, female vocals, energetic, rhythmic, heavy, melodic, love",312,3,3.54,7126IZsEVmCi2VxASFaI1c
170,U.S. Girls,In a Poem Unlimited,16 February 2018,"Art Pop, Psychedelic Pop, Neo-Psychedelia","Space Disco, Alternative Dance, Hypnagogic Pop","female vocals, psychedelic, political, lush, melodic, eclectic, summer, rhythmic","6,084",42,3.50,3NaBTnzFcmFsjEfluKhJ1Y
171,Antimatter,Black Market Enlightenment,9 November 2018,Progressive Rock,"Art Rock, Gothic Rock, Alternative Rock","atmospheric, male vocals, dark, melancholic, introspective, drugs",336,8,3.54,29nQX8xltJYUYP8LthHXEv
172,Spirit of the Beehive,Hypnic Jerks,14 September 2018,"Indie Rock, Neo-Psychedelia, Noise Pop","Dream Pop, Hypnagogic Pop, Neo-Psychedelia, Slowcore","warm, psychedelic, mysterious, male vocals, lethargic, sampling, surreal, hypnotic","1,900",13,3.52,5l93RkfOpA9Whuziy038gB
173,Macaroom,Swimming Classroom,7 March 2018,"Dream Pop, Indietronica, J-Pop","Ambient Pop, Glitch Pop, Folktronica","soft, female vocals, soothing, ethereal, lush, aquatic, mellow, melodic",532,2,3.54,52YcZT3XAZ4RHYqvxAaevd
174,Evoken,Hypnagogia,9 November 2018,"Funeral Doom Metal, Death Doom Metal",,"male vocals, depressive, concept album, ominous, heavy, ethereal, funereal, melodic",448,5,3.54,5wtUYRgRzblcVL8Ti4ljGM
175,J.I.D,DiCaprio 2,26 November 2018,Southern Hip Hop,"Conscious Hip Hop, Trap, Hardcore Hip Hop","boastful, male vocals, eclectic, introspective, rhythmic, drugs, crime, conscious","5,614",26,3.50,2oI6gtIXrvNiL2VEMmj5kY
176,Camellia かめりあ,Heart of Android,30 December 2018,Electronic Dance Music,"J-core, Brostep, Complextro, Dancefloor Drum and Bass, Future Bass","energetic, melodic, complex, atmospheric, uplifting, futuristic, triumphant, epic",455,2,3.53,5vNqPvxMybvSfgOH5XwKwC
177,Janelle Monáe,Dirty Computer,27 April 2018,"Contemporary R&B, Art Pop","Synth Funk, Alternative R&B, Conscious Hip Hop, Synthpop, Neo-Soul","sexual, LGBT, political, female vocals, concept album, playful, melodic, uplifting","8,166",82,3.48,2PjlaxlMunGOUvcRzlTbtE
178,Grim,Primary Pulse,June 2018,Power Electronics,"Sound Collage, Power Noise, Death Industrial","noisy, lo-fi, raw, mechanical, chaotic, dissonant, sampling, apocalyptic",349,3,3.54,
179,The Night Flight Orchestra,Sometimes the World Ain't Enough,29 June 2018,"Hard Rock, AOR",Disco,"male vocals, melodic",278,8,3.53,3WoO6Sr9HZH6PeDdKoTPiy
180,Lonnie Holley,MITH,21 September 2018,"Singer-Songwriter, Psychedelic Soul, Soul","Spiritual Jazz, Soul Blues, Gospel, Experimental, Jazz Poetry","political, raw, male vocals, passionate, existential, poetic, longing, psychedelic",528,4,3.52,0w7LhcpaITR0m8eOhH2vXT
181,Nürnberg,Skryvaj,5 November 2018,"Coldwave, Post-Punk","Gothic Rock, Jangle Pop","cold, atmospheric, rhythmic, male vocals, melodic, minimalistic, bittersweet, winter",596,4,3.53,6tSnsLsTgBDZZNJujgdJ5e
182,Maison book girl,Yume,21 November 2018,"Art Pop, J-Pop","Field Recordings, Poetry, Noise","concept album, female vocals, uncommon time signatures, dense, melodic, eclectic, lush, vocal group",377,1,3.53,4oiCS2mJi94pmj9aypPEOz
183,Anguish,Anguish,30 November 2018,"Industrial Hip Hop, Abstract Hip Hop, Experimental Hip Hop","Avant-Garde Jazz, Dark Jazz, Jazz Rap","noisy, male vocals, pessimistic, sombre, urban, abstract, atmospheric, cryptic",887,7,3.52,7FLpeEmFG7tQhb9a76ycFM
184,1914,The Blind Leading the Blind,11 November 2018,"Death Metal, Black Metal","Death Doom Metal, Melodic Death Metal","history, male vocals, war, atmospheric, death, dark, heavy, concept album",813,11,3.52,60bjl0P2wg5R6eZZB57EQc
185,Varathron,Patriarchs of Evil,27 April 2018,Melodic Black Metal,Heavy Metal,"male vocals, melodic, energetic, dark, aggressive",471,4,3.52,0czQE1Xe2FgptT0aCJ5tiC
186,Jean Grae & Quelle Chris,Everything's Fine,30 March 2018,"Abstract Hip Hop, Conscious Hip Hop","Experimental Hip Hop, Jazz Rap","female vocals, male vocals, sarcastic, humorous, quirky, satirical, sampling, psychedelic","2,850",19,3.50,22oHrB4SLwayyuLE02t5BD
187,Mythic Sunship,Another Shape of Psychedelic Music,5 October 2018,"Psychedelic Rock, Jam Band","Jazz Fusion, Space Rock","instrumental, psychedelic, improvisation, dense, energetic, hypnotic, noisy",486,6,3.52,3dLehB4ehbk4k72orh1Mze
188,møl,Jord,13 April 2018,Blackgaze,"Atmospheric Black Metal, Shoegaze, Post-Metal","atmospheric, ethereal, melancholic, energetic, male vocals, dense, anxious, melodic",940,6,3.51,1SRL7s4njVHBEytSmM3MsN
189,Ayano Kaneko カネコアヤノ,祝祭 (Shukusai),25 April 2018,"Pop Rock, Indie Pop, Indie Rock","Singer-Songwriter, Jangle Pop, Neo-Acoustic, J-Rock, Neo-Psychedelia","mellow, playful, happy, female vocals, summer, love, bittersweet, warm",453,,3.53,3lrZCCakw7a68QVCBTt7BT
190,Kriegsmaschine,Apocalypticists,21 October 2018,Black Metal,"Atmospheric Black Metal, Post-Metal","dissonant, apocalyptic, misanthropic, dense, atmospheric, ominous, male vocals, technical",896,11,3.51,6zHqepOSRp2g0w5Zl1PAPr
191,Uboa,The Sky May Be,18 October 2018,"Harsh Noise, Dark Ambient","Glitch, Post-Industrial","female vocals, noisy, atmospheric, dense, depressive, nocturnal, angry, dissonant",521,5,3.51,6VgFCsEfS2rjuF9udmw5yV
192,KEN mode,Loved,31 August 2018,"Noise Rock, Post-Hardcore, Sludge Metal","Mathcore, No Wave","aggressive, heavy, male vocals, noisy, manic, uncommon time signatures, ominous, dark","1,551",9,3.51,1cFzMVueUdFqx859ysAsIv
193,Idris Ackamoor ☥ The Pyramids,An Angel Fell,11 May 2018,Spiritual Jazz,"Afro-Jazz, Dub","rhythmic, spiritual, psychedelic, improvisation, protest, passionate",630,4,3.52,24SCVj1WVHSykUBnmCb2Ka
194,Autechre,NTS Session 1,9 April 2018,"IDM, Experimental","Glitch, Ambient","generative music, noisy, dense, complex, uncommon time signatures, dissonant, abstract, instrumental","1,417",10,3.49,3IomQx3iNnJgQN5yHGrZDG
195,chris†††,Deep Dark Trench,10 September 2018,"Sound Collage, Vaporwave, Plunderphonics","Glitch, Nightcore, Broken Transmission, Mashup","sampling, concept album, surreal, eclectic, dense, melancholic, chaotic, anxious","1,026",19,3.50,7rqcia1SFT4ef5nZMLc9CU
196,Hallmark '87,A T R I U M,10 February 2018,"Mallsoft, Ambient",Drone,"lonely, nocturnal, atmospheric, mysterious, ominous, repetitive, dark, ethereal",381,7,3.52,
197,YOB,Our Raw Heart,8 June 2018,Doom Metal,"Atmospheric Sludge Metal, Stoner Metal, Drone Metal","sombre, heavy, male vocals, atmospheric, introspective, melancholic, passionate, dark","1,331",12,3.50,41cwi0xvLmVuVUtJDU8GcS
