position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
601,Amestigon,Thier,28 May 2015,"Atmospheric Black Metal, Black Metal",Doom Metal,"occult, dark, atmospheric",265,4,3.41,6npr7RXKY4Z47XT0IbQsLj
602,Irfan,The Eternal Return,21 June 2015,Neoclassical Darkwave,"Byzantine Chant, Balkan Folk Music, Persian Classical Music","female vocals, ethereal, male vocals, spiritual, sombre, passionate, mysterious, warm",224,1,3.53,0nbdkNvhNhRBbxAuEJXpR0
603,Blur,The Magic Whip,27 April 2015,"Alternative Rock, Art Rock","Britpop, Neo-Psychedelia","melodic, male vocals, melancholic, energetic, eclectic, psychedelic, urban, mellow","4,823",42,3.25,0nSzBICzQHea8grwfqa5Gb
604,Mew,+ -,27 April 2015,"Progressive Pop, Dream Pop","Indie Rock, Art Pop","androgynous vocals, melodic, warm, lush, sentimental, progressive","1,061",18,3.28,7uRPL3ieF5SBRY9eSVSANH
605,Mastery,VALIS,17 February 2015,"Avant-Garde Metal, Black Metal","Mathcore, Free Improvisation","chaotic, improvisation, raw, atonal, technical, manic, noisy, uncommon time signatures",598,14,3.26,5J9nc32bwfpdWbngHxyPrz
606,A$AP Rocky,At.Long.Last.A$AP,26 May 2015,East Coast Hip Hop,"Cloud Rap, Trap, Neo-Soul, Neo-Psychedelia","psychedelic, atmospheric, drugs, nocturnal, introspective, mellow, urban, sampling","8,696",47,3.23,3arNdjotCvtiiLFfjKngMc
607,Black Wing,...Is Doomed,25 September 2015,Darkwave,"Shoegaze, Post-Industrial, Witch House","dense, dark, atmospheric, depressive, melancholic, suicide, ethereal, male vocals","1,179",5,3.28,0ZqUMApKpofig9rLkK1fJP
608,Christian Mistress,To Your Death,18 September 2015,Heavy Metal,Hard Rock,"warm, energetic, passionate, dark",208,1,3.56,5RS2o6xXi2yebUrDPRET2C
609,Född Död,"Studie i närhet, längtan och besvikelse",23 February 2015,"Ambient, Minimal Synth",Ambient Techno,"atmospheric, cold, melancholic, mysterious, sombre, winter, hypnotic, lonely",452,2,3.29,1EPI6cKlZnQE6NzuS8Iy3M
610,Eskimeaux,O.K.,12 May 2015,"Indie Pop, Singer-Songwriter","Indie Folk, Dream Pop, Art Pop, Indietronica",,347,3,3.29,5HTg2eMZPBn679HcvvMOQ4
611,"Frédéric Chopin, Ólafur Arnalds & Alice Sara Ott",The Chopin Project,16 March 2015,Modern Classical,,,301,3,3.29,4HA4XXhCzftKn9O59YnUwH
612,Mark Fell & Gábor Lázár,The Neurobiology of Moral Decision Making,11 May 2015,"Glitch, Footwork",IDM,"atonal, cold, rhythmic, repetitive, mechanical, complex, avant-garde, minimalistic",514,4,3.27,4MDRlvmhqupeyV1FD4Axgk
613,Minsk,The Crash & the Draw,7 April 2015,Atmospheric Sludge Metal,Post-Rock,"heavy, male vocals, dark",438,8,3.29,6GgeqyXTDdUUB5cy5S0Su4
614,Drab Majesty,Careless,23 June 2015,"Darkwave, Gothic Rock, Ethereal Wave",Synthpop,"ethereal, dark, melancholic, male vocals, atmospheric, lush, rhythmic, dense",441,1,3.29,16zGJLN6M7Bsmam7hSn4kx
615,Magic Sword,Volume 1,9 January 2015,Synthwave,"Darksynth, Electro House","melodic, epic, fantasy, atmospheric, anthemic",278,7,3.35,1EB5Ns21S5txFU4dVOsFNM
616,Marilyn Manson,The Pale Emperor,16 January 2015,"Alternative Rock, Industrial Rock","Blues Rock, Post-Punk","male vocals, dark, cryptic, rhythmic, sombre, apathetic, mysterious, nocturnal","2,317",24,3.24,0LY6qasfkIppSZCod3PB9q
617,Ninja Sex Party,Attitude City,17 July 2015,"Musical Comedy, Synthpop",Power Pop,"sexual, male vocals, humorous, vulgar, melodic, satirical, energetic",357,3,3.26,76dRqfRdypBeVXQxGp5ToO
618,Death Karma,The History of Death & Burial Rituals Part I,February 2015,"Black Metal, Death Metal",,"aggressive, death, male vocals, ominous, dark, occult, funereal",253,7,3.42,4Mek1VSG22RpM8VZzJxbBS
619,Vessels,Dilate,2 March 2015,"Tech House, Microhouse","Ambient Techno, Post-Rock","repetitive, rhythmic, atmospheric",379,3,3.29,
620,Dan Deacon,Gliss Riffer,24 February 2015,"Indietronica, Neo-Psychedelia, Art Pop","Glitch Pop, Neo-Psychedelia, Progressive Electronic","playful, psychedelic, uplifting, male vocals, energetic, hypnotic, dense, futuristic","1,528",15,3.27,7c0DRALsdT9K7FLQBTR9PS
621,Shlohmo,Dark Red,3 April 2015,Wonky,"UK Bass, Glitch Hop, Downtempo, Witch House, Ambient Dub","melancholic, sombre, dark, lonely, disturbing, nocturnal, instrumental, dense",952,3,3.26,5Qcg83PihIxOIuoPQN3RJ0
622,Fear Factory,Genexus,7 August 2015,Industrial Metal,"Groove Metal, Cyber Metal","futuristic, aggressive, male vocals, heavy, science fiction, technical, rhythmic, concept album",793,15,3.27,3F26tyiW5NcQeluq3sLjSA
623,Downtown Boys,Full Communism,2 May 2015,Hardcore Punk,Art Punk,"political, energetic, female vocals, angry, rebellious, passionate",437,6,3.27,2uOinTd9KHYUdQR5r3sDKv
624,Heilung,Ofnir,2 June 2015,"Dark Folk, Nordic Folk Music, Neo-Pagan Folk","Tribal Ambient, Spoken Word, Central Asian Throat Singing, Rune Singing, Ritual Ambient","female vocals, atmospheric, pagan, folklore, male vocals, mythology, forest, nature",382,1,3.27,6vohdbsWGcqbqiAimhGj6N
625,Sports.,Demon Daze,25 August 2015,Midwest Emo,"Pop Punk, Math Rock",,316,4,3.34,3bzQS5VipXiU0tClLC3rh7
626,Punch Brothers,The Phosphorescent Blues,27 January 2015,"Progressive Bluegrass, Indie Folk","Post-Minimalism, Indie Folk","male vocals, lush, progressive, complex, acoustic, technical, sentimental, melodic",552,6,3.28,3cdqpjwuTvDeLe3RYIGb0j
627,Project Pablo,I Want to Believe,24 February 2015,Outsider House,"Deep House, Nu-Disco","repetitive, mellow, mechanical, rhythmic",419,1,3.28,1cXh2qdUU2cPCOYgYlTV8R
628,Martin Courtney,Many Moons,30 October 2015,"Jangle Pop, Indie Surf",Dream Pop,"mellow, male vocals, calm, psychedelic, spring, peaceful, melodic",286,3,3.30,2TI3SjitA9rj1QSrvyYGNa
629,Hope Drone,Cloak of Ash,24 July 2015,"Atmospheric Black Metal, Post-Metal","Post-Rock, Atmospheric Sludge Metal","atmospheric, dense, heavy, epic, passionate, angry, male vocals, hypnotic",234,5,3.45,7H0aql589ma6ZLTMh7m2nu
630,Chastity Belt,Time to Go Home,24 March 2015,Indie Rock,"Post-Punk, Jangle Pop","female vocals, introspective, anxious, bittersweet",613,9,3.27,3X2wd5Ab7S13DuxD0NYFhM
631,Natalie Prass,Natalie Prass,27 January 2015,"Chamber Pop, Pop Soul","Baroque Pop, Traditional Pop","bittersweet, female vocals, breakup, melodic, romantic, melancholic, poetic, soothing","1,613",24,3.26,21zH1ohnZ6T0g95ZnUTwBM
632,Heather Woods Broderick,Glider,10 July 2015,"Singer-Songwriter, Slowcore","Ambient Pop, Dream Pop","ethereal, female vocals, peaceful",257,6,3.39,0QvS5YwaYXLjo4PjHtdrN8
633,God Is an Astronaut,Helios | Erebus,21 June 2015,Post-Rock,Ambient,instrumental,666,4,3.27,6NEwj8hlw0b7U3jd6vHRg3
634,Nicolás Jaar,Pomegranates,29 June 2015,Ambient,"IDM, Microhouse, Film Score, Sound Collage, Experimental","chaotic, atmospheric, complex, sampling, noisy, avant-garde, suspenseful, futuristic","1,552",11,3.26,3bFGxO5DQrgQyub8eFfxwj
635,Levon Vincent,Levon Vincent,9 February 2015,"Deep House, Techno","Tech House, Outsider House, Ambient House",,722,8,3.26,
636,Jeff Lynne's ELO,Alone in the Universe,13 November 2015,Pop Rock,"Symphonic Rock, Progressive Pop","male vocals, melodic, production",677,19,3.26,5fAkVfg29AWfqz2bOQqykl
637,Le1f,Riot Boi,13 November 2015,"Experimental Hip Hop, East Coast Hip Hop, UK Bass","Industrial Hip Hop, Glitch Hop, Conscious Hip Hop, Alternative R&B, Hip House","LGBT, surreal, noisy, angry, male vocals, sensual, party, futuristic",471,2,3.27,3NkP3FZHkJktEhMIf4DKyc
638,Lady Lamb the Beekeeper,After,3 March 2015,"Singer-Songwriter, Indie Rock",Indie Folk,"triumphant, rhythmic, longing, warm, breakup, poetic, love, bittersweet",306,5,3.28,3EW7MWPhBS399EFYTlv6y8
639,Mini Mansions,The Great Pretenders,23 March 2015,"Indie Pop, Synthpop",Psychedelic Pop,,310,2,3.28,4gX4fRhNwcocF3EnwwNUkX
640,Built to Spill,Untethered Moon,21 April 2015,Indie Rock,,"melodic, bittersweet, melancholic, psychedelic, male vocals, noisy","1,479",19,3.26,7nBxEjW4jECykyjwgWfOXv
641,Jasmine Guffond,Yellow Bell,30 January 2015,"Ambient, Drone","Glitch, Ambient Pop, Drone","repetitive, warm, minimalistic",340,5,3.29,2VmtnkJXzJnYuU1Sxc2cTt
642,Amason,Sky City,27 January 2015,"Indie Pop, Synthpop",Sophisti-Pop,,259,2,3.35,55qnUk23XpTaogj2yckP82
643,Panda Bear,Panda Bear Meets the Grim Reaper,13 January 2015,"Psychedelic Pop, Neo-Psychedelia",Indietronica,"melodic, psychedelic, hypnotic, introspective, warm, tropical, surreal, sampling","4,963",55,3.23,4iRqf2zoGhh7yO5evg1NYj
644,METZ,II,5 May 2015,Noise Rock,"Post-Hardcore, Garage Punk","noisy, energetic, aggressive, male vocals, raw, heavy, dissonant, chaotic","1,090",7,3.26,2gQVmnX2Pvgia1Rj0iYGJR
645,toe,Hear You,22 July 2015,"Math Rock, Post-Rock",Folktronica,"calm, peaceful, rhythmic, melancholic, female vocals, mellow, eclectic, male vocals",982,4,3.27,3DKXoS16hvRdG4Of9n6kJQ
646,Marduk,Frontschwein,19 January 2015,Black Metal,,"war, aggressive, male vocals, heavy",793,11,3.25,4p1za2Q3p7whKaA206JB91
647,Unleashed,Dawn of the Nine,24 April 2015,Death Metal,Melodic Death Metal,,299,3,3.28,2A0wMbhvdqnwAVhwa5a8UN
648,The Maccabees,Marks to Prove It,31 July 2015,Indie Rock,Art Rock,,367,3,3.28,7oHYVWE7EH2WFdZ36N2rEU
649,Grift,Syner,18 September 2015,Atmospheric Black Metal,"Blackgaze, Dark Folk","atmospheric, male vocals, cold, melancholic, pastoral, dark, longing",230,5,3.48,7odpZfZWmVmCqKPborPfjo
650,Cherushii,Memory of Water,14 August 2015,"Ambient House, Outsider House",,"hypnotic, atmospheric, lush, aquatic, melodic, nature, rhythmic",413,1,3.28,7hVvnvA7Mg8c0YU5Zskvcq
651,Skinshape,Oracolo,1 December 2015,"Psychedelic Rock, Trip Hop, Neo-Psychedelia",,"warm, psychedelic, peaceful, atmospheric, ethereal",243,2,3.46,3bxJayV6Df1njG1jUnIXfs
652,Outre,Ghost Chants,14 April 2015,Black Metal,"Progressive Metal, Atmospheric Black Metal",,272,5,3.32,
653,AngelMaker,Dissentient,25 February 2015,Deathcore,Brutal Death Metal,"male vocals, anxious, heavy, dark, aggressive",307,,3.33,27uufl6AVc4WOxpFA2fB4I
654,Colleen,Captain of None,7 April 2015,Art Pop,"Ambient Dub, Folktronica, Ambient Pop, Post-Minimalism","abstract, atmospheric, surreal, female vocals, hypnotic, repetitive, ethereal, melodic",634,5,3.27,2gnttPzhPGPnTxOtxhPITE
655,The Tallest Man on Earth,Dark Bird Is Home,12 May 2015,"Contemporary Folk, Singer-Songwriter","Indie Folk, Chamber Folk, Folk Pop","melancholic, melodic, pastoral, lonely, lush, male vocals, uplifting","1,499",23,3.25,0xslWXhRXD9yYL8ZV5n41r
656,Jerusalem in My Heart,"If He Dies, If If If If If If",4 September 2015,"Arabic Folk Music, Avant-Folk, Psychedelic Folk","Electroacoustic, Neo-Psychedelia, Folktronica","male vocals, psychedelic, atmospheric",377,3,3.27,45E6jyDBSPA4dKzoBz9ttc
657,New Order,Music Complete,25 September 2015,Alternative Dance,"Synthpop, Electropop, House","male vocals, melodic, party, energetic, mellow, sensual, lush, rhythmic","2,017",22,3.24,1INPNU4BLdbKeLQqcYTGnx
658,Slaves,Are You Satisfied?,1 June 2015,"Garage Punk, Punk Rock",Garage Rock,"energetic, political, rebellious, aggressive, angry, male vocals, conscious, noisy",727,7,3.23,5wzGjIYYUnx1jtosNeqTdR
659,Ghostpoet,Shedding Skin,2 March 2015,"Art Pop, UK Hip Hop","Downtempo, Trip Hop, Art Rock, Post-Punk Revival",,432,5,3.26,1Z25ZLzDEMlPc0m6eXz0Lr
660,Gary Clark Jr.,The Story of Sonny Boy Slim,11 September 2015,"Blues Rock, Neo-Soul","Electric Texas Blues, Psychedelic Rock",,292,3,3.27,5gRwx5vpeXUA75GmuqwByn
661,Foals,What Went Down,28 August 2015,Indie Rock,"Post-Punk Revival, Post-Punk","energetic, male vocals, anxious, atmospheric, lush, sentimental, bittersweet, ethereal","2,420",14,3.24,4uIDigk79DeZEYV6Z5Yf4s
662,GosT,Behemoth,7 April 2015,"Electro House, Darksynth, Synthwave",Horror Synth,"ominous, futuristic, instrumental, dark, energetic, rhythmic, suspenseful, heavy",596,5,3.26,4hKGxesRxEIlQJqvvmKqId
663,Sylvir,Deconstructing Nature,14 April 2015,"Electronic Dance Music, Drum and Bass","Ambient, Glitch, Neurofunk, Future Garage, New Age","ethereal, heavy, lush, sampling, complex, chaotic, futuristic, mechanical",466,9,3.25,0AK7zriBUeehFvlRO7OKVs
664,Pile,You're Better Than This,3 March 2015,"Post-Hardcore, Indie Rock",Noise Rock,"male vocals, manic, noisy, rhythmic, aggressive",391,5,3.27,1rhRbObNIBv3go6twKKfb5
665,Eyeliner,Buy Now,27 June 2015,"Utopian Virtual, Synthpop","Synth Funk, Sequencer & Tracker, Doskpop","playful, instrumental, melodic, uplifting, lush, happy, futuristic, urban",570,6,3.26,0CfFoSKMVSd1T50G4eekah
666,Aïsha Devi,Of Matter and Spirit,2 October 2015,"Deconstructed Club, UK Bass","Grime, Trance, Ritual Ambient, Industrial Techno, UK Bass","dark, ethereal, futuristic, female vocals, meditative, surreal, introspective, noisy",472,5,3.26,38dIIJ72suZkETIrzdfECV
667,DJ Paypal,Sold Out,13 November 2015,Footwork,"Nu-Disco, Juke","instrumental, repetitive, sampling, playful, party, rhythmic, energetic, melodic",485,3,3.27,6zzhzYBsHUHpqyatRlySk3
668,EL VY,Return to the Moon,30 October 2015,Indie Rock,"Indie Pop, Post-Punk Revival","playful, introspective, melodic, melancholic, male vocals, mellow, warm, sarcastic",795,8,3.25,2FcMAqsSGBlDrrCjNxMutN
669,Benoît Pioulard,Sonnet,30 March 2015,"Ambient, Drone",,"melancholic, soothing, atmospheric, summer",414,5,3.26,7EisbIi4ur2hnhnvZND9pz
670,Wolfheart,Shadow World,21 August 2015,Melodic Death Metal,Melodic Black Metal,,213,1,3.47,3Wf5BiGGpyEmw88IiNGK7U
671,waterfront dining & Cat System Corp. 猫 シ Corp.,With Love,7 December 2015,Vaporwave,"Contemporary R&B, Synth Funk","love, melodic, romantic, lush, mellow, sensual, nocturnal, soft",216,1,3.53,
672,Naran Ratan,trees etc.,22 May 2015,"New Age, Progressive Electronic","Ambient, Nu Jazz, Nature Recordings","nature, quirky, soothing, ominous, atmospheric, lo-fi, soft, melodic",258,3,3.38,0Hi7a09Vn6FuPZSsADVfsI
673,Tau Cross,Tau Cross,19 May 2015,Heavy Metal,"Industrial Rock, Post-Punk, Crust Punk","apocalyptic, anthemic, mysterious, raw, male vocals, energetic, aggressive, occult",302,6,3.25,5q2QaACIP1dpzkdGMS2feN
674,Tremonti,Cauterize,9 June 2015,"Hard Rock, Alternative Metal, Thrash Metal","Post-Grunge, Speed Metal","passionate, male vocals, energetic, melodic, heavy, rhythmic, aggressive",237,3,3.47,
675,Rosetta,Quintessential Ephemera,22 June 2015,Atmospheric Sludge Metal,"Post-Rock, Post-Hardcore","heavy, male vocals, atmospheric, dense, progressive, epic, passionate, aggressive",417,6,3.25,3WQyyYxEXDesIXL5lCxx5U
676,Vulfpeck,Thrill of the Arts,9 October 2015,"Jazz Pop, Soul","Pop Soul, Funk, Jazz-Funk","playful, melodic, rhythmic, humorous, warm",892,6,3.24,0LyGgFrZFXpRKpgj664Xu7
677,Ibeyi,Ibeyi,16 February 2015,"Art Pop, Alternative R&B","Yoruba Music, Afro-Cuban Jazz, Trip Hop","female vocals, passionate, tribal, melancholic",799,7,3.24,5iFP1alzRGUIpM48PYrGQh
678,Domenique Dumont,Comme ça,18 June 2015,"Balearic Beat, Synthpop","Ambient Dub, Chillwave","tropical, soft, atmospheric, mellow, female vocals, summer, happy, warm",386,6,3.26,55YrEqkp3Qrnue9WXHXo8t
679,Stryper,Fallen,16 October 2015,"Heavy Metal, Christian Rock, US Power Metal","Hard Rock, US Power Metal",Christian,194,4,3.64,4JKttJ732nWpT6Scc3Lznu
680,Jonghyun 종현,소품집: 이야기 Op.1,17 September 2015,"Contemporary R&B, K-Pop","Singer-Songwriter, Sophisti-Pop, Adult Contemporary, Lounge","male vocals, warm, lush, sentimental, longing, soothing, melancholic, ballad",229,2,3.59,6tYoidZViVVzSXG4jKEmNd
681,Jess and the Ancient Ones,Second Psychedelic Coming: The Aquarius Tapes,4 December 2015,"Heavy Psych, Psychedelic Rock",,"female vocals, dark, occult, nocturnal, psychedelic",231,3,3.41,
682,Yo La Tengo,Stuff Like That There,28 August 2015,Indie Pop,Alt-Country,"warm, female vocals, longing, acoustic, peaceful, soft, lonely, love","1,045",11,3.24,3TlSSVWAeW4TB2FkVZ94dI
683,FFS,FFS,8 June 2015,"Art Rock, Indie Rock, Glam Rock","Chamber Pop, Synthpop","melodic, playful, satirical, male vocals, eclectic, humorous, energetic, quirky","1,464",21,3.23,7g47iRACm89TOlfLhulrx2
684,David Gilmour,Rattle That Lock,18 September 2015,"Art Rock, Progressive Rock",Jazz-Rock,"introspective, melancholic, male vocals, melodic, progressive","1,237",21,3.23,1gquhHnaFnshQuJGnHRpF9
685,The Soft Moon,Deeper,31 March 2015,"Minimal Wave, Darkwave","Post-Punk, Synth Punk, Gothic Rock","anxious, dark, depressive, cold, lonely, melancholic, male vocals, rhythmic","1,255",8,3.24,7ewlDAUdwJlfgEzz5rj9xl
686,Minami Deutsch,Minami Deutsch,28 September 2015,"Krautrock, Psychedelic Rock",Jam Band,"repetitive, hypnotic, mechanical, psychedelic, space",235,3,3.37,73HnAuOAaL60sprIydSdtd
687,Iniquitous Deeds,Incessant Hallucinations,31 May 2015,"Brutal Death Metal, Dissonant Death Metal",Technical Death Metal,"technical, dissonant, ominous, male vocals, complex, rhythmic, uncommon time signatures, energetic",194,2,3.61,2X3GGnBlUvDiDG96v3bRqU
688,Stoned Jesus,The Harvest,April 2015,"Stoner Metal, Stoner Rock",Doom Metal,"energetic, male vocals, heavy, progressive, political, psychedelic, philosophical",339,3,3.26,5f4Hx2qCzw4534PUDSjnEL
689,John Tejada,Signs Under Test,2 February 2015,"Tech House, Minimal Techno",,"rhythmic, atmospheric, instrumental",284,2,3.27,5Rr2NMSWTD6F7rsKAbhTXb
690,John Zorn,Simulacrum,17 March 2015,Avant-Garde Metal,"Jazz-Rock, Experimental Rock",avant-garde,259,3,3.38,
691,Purl,Stillpoint,5 June 2015,"Ambient Dub, Ambient, Dub Techno","Field Recordings, Nature Recordings","atmospheric, warm, mellow, instrumental, hypnotic, lush, ethereal, nature",244,2,3.42,5Ft3tpI7fbDOHxaBVSfi2h
692,Jay Rock,90059,11 September 2015,"West Coast Hip Hop, Gangsta Rap","Conscious Hip Hop, Hardcore Hip Hop, Pop Rap","crime, male vocals, urban, nocturnal, melancholic, aggressive, lush, boastful","1,956",18,3.23,1fsvlnonD95p6VTEdQ7zJn
693,LA Priest,Inji,29 June 2015,Funktronica,"Synthpop, Alternative Dance, Synth Funk","quirky, sexual, male vocals, rhythmic",386,3,3.25,2y9J3Zb1ZlFiOSE7iVUVxp
694,Doomtree,All Hands,27 January 2015,Conscious Hip Hop,"Wonky, Glitch Hop, Experimental Hip Hop","conscious, anthemic, female vocals, political, existential, nocturnal, winter, dark",364,7,3.23,74dDupoB1ObBJheVTEvYwD
695,Horisont,Odyssey,18 September 2015,Hard Rock,"Psychedelic Rock, Progressive Rock","male vocals, energetic, progressive, psychedelic",192,1,3.58,69Phk4a2BbpqKqrOmHLWTZ
696,Solefald,World Metal. Kosmopolis Sud,2 February 2015,"Avant-Garde Metal, Progressive Metal","Black Metal, Electronic","quirky, eclectic, melancholic, conscious, rhythmic, progressive, history, energetic",352,9,3.23,6QIMK7HJh8RffqsYslmKVS
697,Jacek Sienkiewicz,Drifting,8 June 2015,Minimal Techno,Dub Techno,"repetitive, rhythmic, mechanical",254,1,3.34,3KTGw4AEGCeZYdu8t4mVHK
698,Faith No More,Sol Invictus,19 May 2015,"Alternative Metal, Alternative Rock",Art Rock,"male vocals, eclectic, heavy, dark, energetic, sarcastic, pessimistic, satirical","2,607",44,3.21,0pmOoQ16XaMwNeSxXAN7q1
699,Sun Kil Moon,Universal Themes,2 June 2015,"Singer-Songwriter, Contemporary Folk","Folk Rock, Avant-Folk","introspective, sombre, melancholic, male vocals, bittersweet, eclectic, warm, deadpan","2,642",37,3.21,0w8sl9yaolfatPSLaDcuoz
700,Dawid Podsiadło,Annoyance and Disappointment,6 November 2015,Indie Pop,"Indie Rock, Chamber Pop",,338,4,3.23,2OHeBBlmX51KCY1UTqxDZ4
701,Vattnet Viskar,Settler,29 June 2015,"Atmospheric Black Metal, Post-Metal","Blackgaze, Atmospheric Sludge Metal","dark, energetic, space, atmospheric, male vocals",283,8,3.26,5EisMhKPKRsVtQrLnhoCwx
702,Four Tet,Morning / Evening,10 July 2015,"Microhouse, Minimal Techno","Ambient, South Asian Music","repetitive, warm, calm, sampling, psychedelic, uplifting, atmospheric, mellow","1,479",13,3.23,43QSgia2W3hFNjE8p8TSUR
703,Petite Noir,La vie est belle / Life Is Beautiful,11 September 2015,"Indietronica, Art Pop","Alternative R&B, Dance-Punk",,334,1,3.25,4hnuqFJKT7yxZJ8FoghqtO
704,Helen,The Original Faces,4 September 2015,"Shoegaze, Dream Pop","Noise Pop, Indie Rock","lo-fi, atmospheric, noisy, melancholic, ethereal, female vocals, cold",808,9,3.23,6FLUL1wWIU5GQMhi3ADq20
705,M.E.S.H.,Piteous Gate,17 July 2015,"Deconstructed Club, IDM","Glitch, Dark Ambient, Epic Collage","suspenseful, dark, epic, sparse, aggressive, ominous, existential, mysterious",562,3,3.23,4yIZD28j3UbKH2WyEDUbUH
706,Helm,Olympic Mess,15 June 2015,"Ambient, Electroacoustic","Dark Ambient, Noise, Drone, Ambient Dub, Post-Industrial","lethargic, futuristic, mysterious, epic, psychedelic, avant-garde, sensual, nocturnal",548,4,3.24,514cVzVqGrVT4t0zGE2TkR
