position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
591,Kedr Livanskiy,Ariadna,8 September 2017,"Outsider House, Hypnagogic Pop","Ambient Pop, Ambient House, Minimal Techno","ethereal, female vocals, melancholic, lonely, urban, atmospheric, love",885,4,3.30,34ynU7YpurAxR383tfswdl
592,Porter Ricks,Anguilla Electrica,9 June 2017,"Dub Techno, Minimal Techno",Microhouse,"repetitive, mechanical, dark, instrumental, rhythmic, aquatic, cold",582,4,3.31,43jw6At0Gb7B7No6x0G7L2
593,Ghostpoet,Dark Days + Canapés,18 August 2017,Art Pop,"Spoken Word, Experimental Hip Hop",,385,4,3.32,1kjdKoY6fsbI11XH5SE4A3
594,Firewind,Immortals,20 January 2017,Power Metal,Heavy Metal,"male vocals, energetic, melodic, epic, anthemic, lush, war, fantasy",291,6,3.29,3lT2PZ4viri20NnbJN1k6i
595,Thy Art Is Murder,Dear Desolation,18 August 2017,Deathcore,Technical Death Metal,"aggressive, heavy, hateful, technical, anti-religious, death, misanthropic, pessimistic",660,3,3.29,4a3KHaSp23izhb5nDwogiq
596,Monolord,Rust,29 September 2017,"Doom Metal, Stoner Metal",Stoner Metal,"heavy, repetitive, dark, male vocals, dense",403,7,3.32,5NGeKmbgxv6GHky0EtaIZx
597,Body Count,Bloodlust,31 March 2017,"Rap Metal, Groove Metal, Hardcore Punk",Crossover Thrash,"violence, male vocals, political, heavy, aggressive, raw, protest, anthemic",605,7,3.29,6mbEfaoHDNBiXhlUQzzn4m
598,Brent Faiyaz,Sonder Son,13 October 2017,Contemporary R&B,Neo-Soul,"love, conscious, introspective, male vocals",690,3,3.30,5Bp1EX2ypdFnJ5IUyiRl8w
599,FKJ,French Kiwi Juice,3 March 2017,"Neo-Soul, Jazz Pop","Instrumental Hip Hop, Alternative R&B, Synth Funk, Nu Jazz, Smooth Soul","soothing, calm, male vocals, female vocals, sampling",421,1,3.31,0jJ7mMkCkTe7p9EJgSRxgi
600,Giovani Cidreira,Japanese Food,7 April 2017,"MPB, Indie Pop","Jazz-Rock, Psychedelic Pop, Chamber Pop, Indie Rock","melodic, male vocals, pastoral, bittersweet, sentimental, love, eclectic, sad",228,3,3.50,234tFUejVZmoGcoLeyR8nB
601,METZ,Strange Peace,22 September 2017,Noise Rock,"Garage Punk, Post-Hardcore","noisy, raw, male vocals, aggressive, heavy, dissonant, energetic, chaotic",821,8,3.30,3QeOROvXSKgJX66SYKzw27
602,Arto Lindsay,Cuidado madame,6 January 2017,"Art Pop, MPB","Bossa nova, Samba, Candomblé Music","poetic, complex, male vocals, mellow, rhythmic, warm, sampling",307,1,3.31,0SfARMvMEszxboO7NTRuSz
603,Offonoff,boy.,24 July 2017,Alternative R&B,"Trap [EDM], Neo-Soul","sensual, calm, mellow, nocturnal, melancholic, male vocals",258,1,3.52,4crHesv3PHfci2PBJ6m9sj
604,Citizen,As You Please,6 October 2017,"Alternative Rock, Emo",Post-Hardcore,"melancholic, male vocals, introspective, serious, alienation, melodic",547,7,3.29,55X7620GqVV5FhEJoOzoVC
605,Myrkur,Mareridt,15 September 2017,"Dark Folk, Atmospheric Black Metal","Nordic Folk Music, Doom Metal, Atmospheric Black Metal","female vocals, sombre, pagan, atmospheric, ethereal, nature, folklore, mysterious","1,273",19,3.28,3ewAlccDDYFoybQaMnkTvW
606,Taeyeon 태연,My Voice,28 February 2017,K-Pop,"Pop Rock, Contemporary R&B, Soft Rock, Adult Contemporary","female vocals, melodic, love, eclectic",411,2,3.30,6DlCl3hBP1Gwhn0tgitGfN
607,Nnamdi Ogbonnaya,DROOL,3 March 2017,"Abstract Hip Hop, Alternative R&B, Pop Rap","Art Pop, Experimental Hip Hop, Jazz Rap, Neo-Soul, Glitch Hop","playful, rhythmic, melodic, male vocals, surreal, urban, eclectic, introspective",366,,3.31,2AAwzGRyhODBZu2o414pv5
608,Nadia Reid,Preservation,3 March 2017,"Singer-Songwriter, Contemporary Folk",,"bittersweet, introspective, female vocals, sparse, melancholic",276,8,3.31,3YZfF7vaFPU9DOC9KdGo8V
609,Internazionale,The Pale and the Colourful,24 March 2017,"Ambient, Minimal Synth","Progressive Electronic, Dark Ambient","lush, warm",319,1,3.31,0d8OHCicSTFfTEDfpQNyuw
610,Roy Blair,Cat Heaven,8 December 2017,"Alternative R&B, Bedroom Pop","Pop Rap, Art Pop, Indie Pop","summer, bittersweet, melancholic, male vocals, mellow, warm, introspective, love",411,1,3.29,0Z9NeEvqeecaLCFUmI4uDw
611,Eclipse,Monumentum,24 March 2017,Hard Rock,"AOR, Heavy Metal, Glam Metal","male vocals, energetic, breakup",198,3,3.53,0nQKg4BqMYW9ULKnlwqqlp
612,DeepChord,Auratones,20 October 2017,Dub Techno,"Ambient Techno, Field Recordings, Ambient Dub","aquatic, repetitive, rhythmic, instrumental, hypnotic, soothing, mellow",298,3,3.31,4m7nXsEBOnFJrxr5A21zlg
613,Godspeed You! Black Emperor,"""Luciferian Towers""",22 September 2017,Post-Rock,"Drone, Chamber Music","instrumental, anarchism, atmospheric, dense, epic, suspenseful, triumphant, suite","6,954",51,3.25,2eOMttZbB9lBc9LLMj56xj
614,Death From Above,Outrage! Is Now,8 September 2017,"Hard Rock, Alternative Rock",Dance-Punk,"male vocals, energetic, rhythmic, apathetic, rebellious, anthemic, noisy, heavy","1,625",8,3.28,0vqjbSMsOSoXnVLCGvfhpp
615,Grandaddy,Last Place,3 March 2017,Indie Rock,"Indie Pop, Indietronica","male vocals, melodic, mellow, melancholic, lush, bittersweet",991,10,3.29,5IXPrvSQYuUYMUx0VTbM42
616,Chicano Batman,Freedom Is Free,3 March 2017,"Psychedelic Soul, Latin Soul, Latin Alternative",Funk Rock,"protest, rebellious, warm, psychedelic, bittersweet, male vocals",290,2,3.31,2wtIFEOl800QvfTm0mtmSc
617,Andrea Belfi,Ore,26 May 2017,"Electroacoustic, Experimental","Drone, Post-Minimalism","rhythmic, nocturnal, dark, minimalistic, atmospheric, suspenseful, hypnotic, futuristic",265,,3.38,2k5CHKocijA3bCTlMNE2HW
618,Kesha,Rainbow,11 August 2017,"Pop Soul, Pop Rock","Country Pop, Folk Pop, Dance-Pop","uplifting, triumphant, passionate, anthemic, introspective, eclectic, female vocals, humorous","2,052",19,3.26,1IYVB8NfiRqhdZlTxjspNh
619,Tennis,Yours Conditionally,10 March 2017,"Indie Pop, Bedroom Pop","Dream Pop, Psychedelic Pop, Soft Rock, Twee Pop","soothing, female vocals, warm, romantic, soft, bittersweet, love, sensual","1,006",9,3.28,5zVmouVnl3I4YPsGi6FWl0
620,Allie X,CollXtion II,9 June 2017,"Synthpop, Electropop, Dance-Pop","Contemporary R&B, Alt-Pop","female vocals, melodic, bittersweet, anxious, hedonistic, energetic, dark, rhythmic",857,2,3.29,08Dq8CkA0SDfkdMpYdJosa
621,M.E.S.H.,Hesaitix,10 November 2017,"UK Bass, Deconstructed Club","Ambient, Dark Ambient, Illbient","futuristic, rhythmic, dark, heavy, suspenseful",563,1,3.30,2ZOBHonct7EfExtBaVnVyi
622,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,Feed the Rats,20 January 2017,Stoner Rock,"Sludge Metal, Stoner Metal","noisy, heavy, aggressive, psychedelic, raw",313,5,3.30,pigspigspigspigspigspi
623,Goatpenis,Anesthetic Vapor,5 October 2017,"War Metal, Black Metal",Death Metal,"war, melodic, male vocals, misanthropic, martial, cold",211,,3.69,nuclearwarnowproductio
624,Sorcerer,The Crowning of the Fire King,20 October 2017,"Traditional Doom Metal, Heavy Metal, Epic Doom Metal",,"heavy, dark, melancholic, fantasy, melodic, history, male vocals, sombre",225,5,3.51,3X5Qo9D4eTB36hy2tuNwH4
625,Mark Lanegan Band,Gargoyle,28 April 2017,"Alternative Rock, Singer-Songwriter",Post-Punk,"male vocals, ominous, sombre, atmospheric, hypnotic, eclectic",539,6,3.30,4yUmtpxiIxxFArRaxnBLEb
626,The Cranberries,Something Else,28 April 2017,"Chamber Pop, Acoustic Rock","Pop Rock, Dream Pop","female vocals, acoustic, sentimental, war, mellow",322,6,3.30,0iBRl2CMi7gbt17WfdVI2r
627,Uncommon Nasa,Written at Night,4 August 2017,"East Coast Hip Hop, Conscious Hip Hop, Abstract Hip Hop",Hardcore Hip Hop,"urban, dark, nocturnal, political, cryptic, sampling, serious, anxious",592,3,3.29,04rvDUDiK7J7iJBb1yauYS
628,Heretoir,The Circle,24 March 2017,"Blackgaze, Post-Metal","Progressive Metal, Post-Rock","progressive, male vocals, lush, ethereal, atmospheric, melancholic, warm, melodic",458,6,3.29,6HG0JqHWi5l2PFFMHBXaTN
629,Tonstartssbandht,Sorcerer,24 March 2017,"Neo-Psychedelia, Space Rock, Space Rock Revival","Jam Band, Psychedelic Pop, Experimental Rock","psychedelic, hypnotic, calm, spring, existential, abstract, warm, meditative",363,3,3.30,0B9NWfbo053xOnjH67IGw3
630,Ryan Adams,Prisoner,17 February 2017,"Singer-Songwriter, Heartland Rock",Folk Rock,"male vocals, dark, breakup, bittersweet, sombre, melancholic","1,064",20,3.28,4jldY4eFDSoZua0KBCp6KH
631,Floating Points,Reflections - Mojave Desert,30 June 2017,"Progressive Electronic, Film Soundtrack","Ambient, Progressive Rock, Post-Rock, Krautrock","atmospheric, instrumental, space, desert, nature, progressive",638,3,3.30,2A9lnshn6QxS5SmbCsCuu0
632,Kitty,Miami Garden Club,25 August 2017,Electropop,"Cloud Rap, Alternative R&B, Synth Funk, Future Bass, Synthpop","lush, atmospheric, female vocals, ethereal, sensual",535,4,3.29,5mscNJJAstzuvhclESTKCy
633,Terekke,Plant Age,17 November 2017,"Ambient, Outsider House","Dub Techno, Ambient House, Downtempo","meditative, calm, soothing, lo-fi, rhythmic, repetitive, atmospheric, ethereal",297,1,3.30,44CLAUpVvtb5izbJ0nZfUt
634,Dopelord,Children of the Haze,16 January 2017,"Stoner Metal, Doom Metal",,"heavy, male vocals, dense",434,4,3.30,2EDYOuP3hACfhRw4bQzdrQ
635,Darkest Hour,Godless Prophets & the Migrant Flora,10 March 2017,"Melodic Death Metal, Metalcore",,"aggressive, male vocals, energetic, heavy, angry, dark",372,2,3.29,1oZhp7Jp6o9mFBbXgdFgY5
636,Nico Niquo,In a Silent Way,24 February 2017,"Progressive Electronic, Ambient, Utopian Virtual","New Age, Sequencer & Tracker","ethereal, instrumental, soft, atmospheric, sparse, spiritual, mellow",272,1,3.33,6scXkKN9mdjhJQggJZg1TJ
637,Jlin,Black Origami,19 May 2017,"Footwork, IDM","Deconstructed Club, Carnatic Classical Music","rhythmic, tribal, complex, energetic, sampling, chaotic, aggressive, mysterious","2,578",26,3.26,6uXI4a2uZLLYORDhhph66m
638,Jacaszek,KWIATY,17 March 2017,"Ambient, Electroacoustic, Ambient Pop",Chamber Music,"melancholic, female vocals, ethereal",431,4,3.30,1ncIyc00svtGEFvadkDfT7
639,The Caretaker,"Take Care, It's a Desert Out There...",8 December 2017,"Drone, Dark Ambient",,"cold, dark, ominous, instrumental, apocalyptic, funereal, sombre, atmospheric",414,4,3.28,
640,Valerie June,The Order of Time,10 March 2017,Americana,"Country Soul, Rhythm & Blues","female vocals, atmospheric, soft, raw",349,4,3.30,4TVWSt83FpSfocgA3omB0k
641,Clark,Death Peak,7 April 2017,IDM,"Tech House, Wonky Techno","rhythmic, instrumental, melodic, sampling, lush, mechanical, energetic, surreal",966,7,3.28,5gWFTG2KQkiipm9Xi1gQkJ
642,In Love With a Ghost,Healing,3 March 2017,"Downtempo, Chiptune, Sequencer & Tracker","Trip Hop, Field Recordings, Lo-Fi Hip Hop","instrumental, nature, calm, warm, concept album, mellow, playful, soothing","1,111",7,3.27,3QKIo3AeabD6mQ6tsc8rTQ
643,The Afghan Whigs,In Spades,5 May 2017,Alternative Rock,Soul,"melodic, passionate, melancholic, dark, romantic, male vocals, longing, love",785,12,3.28,36aHZ5bWLazLQtZc3w2Wfw
644,K.Flay,Every Where Is Some Where,7 April 2017,"Alternative R&B, Alt-Pop","Conscious Hip Hop, Alternative Dance, Art Pop, Alternative Rock","deadpan, melancholic, mellow, suicide, introspective, female vocals, pessimistic, conscious",361,3,3.28,5ddpf5pxYjw9ob4DjPLuiz
645,Los Campesinos!,Sick Scenes,24 February 2017,"Indie Pop, Indie Rock",,"energetic, anxious, introspective, depressive, alcohol, sports, melodic, male vocals",676,9,3.27,3J5WBm2DqQZr5IoWI2yjfS
646,Public Service Broadcasting,Every Valley,7 July 2017,"Post-Rock, Indietronica","Spoken Word, Sound Collage","sampling, concept album, lush, atmospheric, history, female vocals, warm, male vocals",410,12,3.28,3a33Xlh3zCHxs1hOlGTzMz
647,Hundred Waters,Communicating,14 September 2017,Art Pop,"Ambient Pop, Synthpop, Indietronica, Alt-Pop","ethereal, female vocals, warm, poetic, lush, introspective, passionate, love",336,6,3.29,279dACgF1PQRUDyQFFW0Xj
648,David Maxim Micic,Who Bit the Moon,2 March 2017,"Progressive Metal, Post-Metal","Djent, Ambient","instrumental, progressive",257,3,3.41,4XlMNDp7GSFGF56dw5CJG5
649,Grails,Chalice Hymnal,10 February 2017,"Post-Rock, Psychedelic Rock",,"instrumental, atmospheric, melodic, psychedelic",600,7,3.28,1yc17D4aHQRfltXlln9Mcq
650,Circle,Terminal,23 June 2017,"Space Rock, Krautrock","Garage Rock, Heavy Metal, Heavy Psych","repetitive, rhythmic, abstract, male vocals",399,3,3.28,7zggczopZJBxLwZrGTVh3A
651,Ty Segall,Ty Segall,27 January 2017,"Garage Rock, Psychedelic Rock",Folk Rock,"raw, noisy, male vocals, psychedelic, passionate, melodic, warm, acoustic","1,436",9,3.27,4e5dAKjJZoWjP1PoW83MSI
652,Omni,Multi-Task,22 September 2017,"Post-Punk, Indie Rock",,"playful, lo-fi, male vocals, anxious, rhythmic",465,5,3.29,27YRAke3xHX3lAXtEWyS1Y
653,Nadine Shah,Holiday Destination,25 August 2017,"Art Rock, Art Pop","Post-Punk, Sophisti-Pop, Experimental Rock",female vocals,357,9,3.29,24PWQl8inB0Bq4ublZOLFb
654,Jeff Tweedy,Together at Last,23 June 2017,"Singer-Songwriter, Contemporary Folk",,"male vocals, acoustic, melancholic, warm, poetic, sparse",259,5,3.33,
655,Gata Cattana,Banzai,7 October 2017,Abstract Hip Hop,"Trap, Conscious Hip Hop, Drill, Hardcore Hip Hop","female vocals, philosophical, poetic, introspective, boastful, deadpan, urban, atmospheric",189,3,3.70,6MECZ5zdS2PN0qEjS7uR6a
656,Priests,Nothing Feels Natural,27 January 2017,Post-Punk,Art Punk,"female vocals, rhythmic, political, dark, sarcastic, angry, rebellious, noisy","2,133",24,3.26,4Q4PAknSA2wgEY0VPLCqAR
657,Molly Nilsson,Imaginations,26 May 2017,"Synthpop, Art Pop","Sophisti-Pop, Minimal Wave, Hypnagogic Pop, Utopian Virtual","melancholic, philosophical, political, female vocals, ballad, pessimistic, alienation, sarcastic",288,1,3.29,3wyZNkNP8tUegRaPWV1lap
658,Tom Rogerson with Brian Eno,Finding Shore,8 December 2017,Ambient,"Minimalism, Progressive Electronic, Impressionism","instrumental, soothing, longing, sparse, meditative, minimalistic, atmospheric, melancholic",630,5,3.27,0PBsQFEQvckJBqqeSUi1X2
659,Colleen,"A Flame My Love, a Frequency",20 October 2017,Ambient Pop,"Progressive Electronic, Ambient, Minimal Synth","minimalistic, repetitive, female vocals, ethereal, hypnotic, nocturnal, calm",551,3,3.27,4NTqrRWB6JQs8a4AUw1QEp
660,Moonspell,1755,3 November 2017,"Symphonic Metal, Gothic Metal",Folk Metal,"male vocals, apocalyptic",464,4,3.27,4JkJtJvTpRYIHkOvgQZs3m
661,Emptiness,Not for Music,20 January 2017,Avant-Garde Metal,"Darkwave, Post-Punk, Black Metal, Gothic Rock","dissonant, dark, cryptic, abstract, existential, disturbing, ominous, male vocals",443,3,3.27,6XTvFutQ03nMtyFub2Y6f8
662,Choker,PEAK,12 May 2017,Alternative R&B,"Art Pop, Abstract Hip Hop","spring, mellow, warm, bittersweet, male vocals",337,4,3.28,3DlqoysgHCd3CLV4LUOCnh
663,Call Super,Arpo,10 November 2017,IDM,"Ambient Techno, Tech House","atmospheric, instrumental",349,2,3.29,1W82J9mTKaD3YrKzb867q1
664,Starset,Vessels,20 January 2017,"Alternative Rock, Symphonic Rock","Alternative Metal, Electronic, Rock Opera, Symphonic Rock, Djent","male vocals, futuristic, science fiction, space, love, longing, epic, passionate",419,5,3.24,4iJ9B2uDKJzclQo7U9BqS8
665,Toby Driver,Madonnawhore,21 April 2017,"Slowcore, Art Rock, Singer-Songwriter","Post-Rock, Ambient","melancholic, mellow, ethereal, atmospheric, sombre, male vocals, sparse, progressive",443,5,3.28,3Er5G9CACZXylCzC8aiRXC
666,Faye Webster,Faye Webster,12 May 2017,"Alt-Country, Singer-Songwriter",Indie Pop,"female vocals, melodic, pastoral, longing, bittersweet, love, summer, lonely",335,3,3.29,33jl8hG60q1xxP92e0GplE
667,John Maus,Screen Memories,27 October 2017,"Hypnagogic Pop, Synthpop","Minimal Synth, Post-Punk","anxious, dark, cold, ethereal, atmospheric, hypnotic, melancholic, male vocals","1,963",8,3.26,50Trv9V4O6AUqYOCm5HUG8
668,Ben Frost,The Centre Cannot Hold,29 September 2017,"Post-Industrial, Electronic","Dark Ambient, Drone, Noise","dense, noisy, mechanical, atmospheric, instrumental, apocalyptic, anxious, ominous",866,6,3.27,0CP7Id5i3KpYyJisJoAhZt
669,Tera Melos,Trash Generator,25 August 2017,"Math Rock, Noise Rock",Indie Rock,"playful, complex, uncommon time signatures, dissonant, male vocals, rhythmic, manic",608,7,3.27,1FplfiVCsTW7gm6sOBGF6c
670,Belphegor,Totenritual,15 September 2017,Death Metal,Black Metal,"anti-religious, violence, angry, male vocals, heavy, satanic",316,3,3.27,74ZClycgvJUH8EWHlPRsf6
671,White Reaper,The World's Best American Band,7 April 2017,"Glam Rock, Power Pop",Garage Punk,"party, summer, playful, male vocals, rhythmic, melodic",566,9,3.27,5pdAlYR3To44MYHZCUjbjU
672,Incantation,Profane Nexus,11 August 2017,Death Metal,Death Doom Metal,"occult, aggressive, dark, male vocals, anti-religious, dense, death, heavy",555,7,3.27,2rUloC2pfhdioXr8gKcC1U
673,Tigers Jaw,Spin,19 May 2017,"Indie Rock, Emo, Emo-Pop",Pop Punk,"melancholic, bittersweet, lonely, anxious, melodic, male vocals, energetic, sentimental",521,3,3.27,2xSppFiPUTWqZ9cdF6CQnY
674,Kelman Duran,1804 KIDS,4 August 2017,"Latin Electronic, Neoperreo, Reggaetón","Deconstructed Club, Plunderphonics, Ambient","sampling, rhythmic, surreal, male vocals, ethereal, female vocals, minimalistic, repetitive",302,2,3.27,43UKuhXoohxx6Ydj7cyQDP
675,Infected Mushroom,Return to the Sauce,27 January 2017,Psytrance,Complextro,"complex, dark, melodic, instrumental",307,2,3.28,3BSRBPhAAWyjSjRpTe8dmw
676,IDYLLS,The Barn,29 September 2017,"Mathcore, Metalcore","Noise Rock, Powerviolence","male vocals, aggressive, chaotic, noisy, dissonant, angry, heavy",272,5,3.34,7EblgcPQCTNpUp7ffZQBPV
677,Boogarins,Lá vem a morte,9 June 2017,Neo-Psychedelia,"Experimental Rock, Psychedelic Rock, Plunderphonics, Noise Pop","death, dark, introspective, anxious, ethereal, abstract, cryptic, avant-garde",385,3,3.27,5lPUMbuSbv2wOLYU5BRFB2
678,Cameron Graves,Planetary Prince,24 February 2017,Jazz Fusion,Post-Bop,"instrumental, complex, progressive, playful, uplifting, energetic, nature, uncommon time signatures",210,3,3.49,6lJJ95URcncW4mCDW0SEI0
679,Fazerdaze,Morningside,5 May 2017,"Indie Pop, Dream Pop, Bedroom Pop","Indie Rock, Shoegaze, Jangle Pop","female vocals, lush, ethereal, mellow, melodic, summer, melancholic","1,051",9,3.26,3uAXs9TF2jfh92uXLFOwLv
680,Intervals,The Way Forward,1 December 2017,Progressive Metal,Progressive Rock,instrumental,261,,3.39,731aQEGKlJ8RveY3ncSekU
681,Toro y Moi,Boo Boo,7 July 2017,"Alternative R&B, Synth Funk, Chillwave","Ambient Pop, Hypnagogic Pop","introspective, melancholic, male vocals, breakup, rhythmic, mellow, lush, urban","1,568",9,3.26,39dY6cEFXDEevnfUTzp6lZ
682,Battle Beast,Bringer of Pain,17 February 2017,Heavy Metal,"Hard Rock, AOR, Power Metal","female vocals, melodic, triumphant, epic, energetic",348,5,3.24,7kKRJsnK1SPmR6d0ZFEAbS
683,Here Lies Man,Here Lies Man,7 April 2017,"Acid Rock, Afrobeat","Afro-Funk, Stoner Rock","heavy, noisy, repetitive, psychedelic, rhythmic, male vocals, hypnotic, warm",374,6,3.28,6oTSfvr3M8V8GTQ4wVepiK
684,Alestorm,No Grave but the Sea,26 May 2017,Folk Metal,"Symphonic Metal, Power Metal","humorous, male vocals, alcohol, melodic, energetic, anthemic, epic, hedonistic",694,11,3.22,5cf02GBxHlzSX1kCXcaagp
685,DragonForce,Reaching Into Infinity,19 May 2017,Power Metal,Progressive Metal,"male vocals, melodic, energetic, technical, fantasy, passionate",586,7,3.24,0n4EgtWt6PvuOaJvkkS93q
686,Pessimist,Pessimist,25 August 2017,Minimal Drum and Bass,"Dark Ambient, Industrial Techno, Illbient, Post-Industrial","atmospheric, dark, ominous, rhythmic, nocturnal, repetitive, sparse, cold",355,2,3.27,6eQQsdytXUjIqBtlvNVY28
687,Hideous Divinity,Adveniens,28 April 2017,"Technical Death Metal, Brutal Death Metal",Brutal Death Metal,"complex, dark, technical, aggressive, male vocals, energetic, dense",250,,3.40,0fxe3lytj47SDmmOeShGf9
688,Lau Nau,Poseidon,17 November 2017,"Chamber Folk, Chamber Pop, Art Pop",Ambient Pop,"ethereal, lush, melancholic, female vocals, atmospheric, peaceful, soothing, orchestral",225,2,3.51,23y6zReHXbgSONHmwuzkFt
689,Gucci Mane & Young Metro,DropTopWop,26 May 2017,"Trap, Southern Hip Hop",Gangsta Rap,"drugs, boastful, crime, male vocals, dark, lethargic, atmospheric, rhythmic","2,001",17,3.24,0smWYh2nQsaZNonBGZpZMn
690,Waxahatchee,Out in the Storm,14 July 2017,"Indie Rock, Singer-Songwriter",,"female vocals, atmospheric, bittersweet, anthemic, introspective, calm, autumn, love","1,241",14,3.25,66XOr2J6gjRe5vtAxrPPli
